Zip Code,City,State,Metro,CountyName,SizeRank,Median_Price
94401,San Mateo,CA,San Francisco,San Mateo,1718,664
94402,San Mateo,CA,San Francisco,San Mateo,3243,900
94403,San Mateo,CA,San Francisco,San Mateo,1264,788
94404,Foster City,CA,San Francisco,San Mateo,1859,707
94501,Alameda,CA,San Francisco,Alameda,176,545
94502,Alameda,CA,San Francisco,Alameda,5269,478
94503,American Canyon,CA,Napa,Napa,4820,217
94505,Discovery Bay,CA,San Francisco,Contra Costa,7591,237
94506,Danville,CA,San Francisco,Contra Costa,4722,434
94507,Alamo,CA,San Francisco,Contra Costa,6899,533
94509,Antioch,CA,San Francisco,Contra Costa,238,194
94510,Benicia,CA,Vallejo,Solano,2612,294
94511,Bethel Island,CA,San Francisco,Contra Costa,12069,233
94513,Brentwood,CA,San Francisco,Contra Costa,201,222
94515,Calistoga,CA,Napa,Napa,8104,444
94517,Clayton,CA,San Francisco,Contra Costa,7384,338
94518,Concord,CA,San Francisco,Contra Costa,3564,339
94519,Concord,CA,San Francisco,Contra Costa,4538,330
94520,Concord,CA,San Francisco,Contra Costa,1278,302
94521,Concord,CA,San Francisco,Contra Costa,1828,320
94523,Pleasant Hill,CA,San Francisco,Contra Costa,1640,392
94525,Crockett,CA,San Francisco,Contra Costa,11619,271
94526,Danville,CA,San Francisco,Contra Costa,2001,497
94530,El Cerrito,CA,San Francisco,Contra Costa,3214,477
94531,Antioch,CA,San Francisco,Contra Costa,2018,182
94533,Fairfield,CA,Vallejo,Solano,165,189
94534,Fairfield,CA,Vallejo,Solano,3507,220
94536,Fremont,CA,San Francisco,Alameda,187,514
94538,Fremont,CA,San Francisco,Alameda,170,526
94539,Fremont,CA,San Francisco,Alameda,460,658
94541,Hayward,CA,San Francisco,Alameda,315,359
94542,Hayward,CA,San Francisco,Alameda,7090,351
94544,Hayward,CA,San Francisco,Alameda,63,378
94545,Hayward,CA,San Francisco,Alameda,2525,357
94546,Castro Valley,CA,San Francisco,Alameda,1098,409
94547,Hercules,CA,San Francisco,Contra Costa,4047,271
94549,Lafayette,CA,San Francisco,Contra Costa,3272,586
94550,Livermore,CA,San Francisco,Alameda,662,412
94551,Livermore,CA,San Francisco,Alameda,1170,416
94552,Castro Valley,CA,San Francisco,Alameda,6019,409
94553,Martinez,CA,San Francisco,Contra Costa,702,333
94555,Fremont,CA,San Francisco,Alameda,1399,547
94556,Moraga,CA,San Francisco,Contra Costa,6750,531
94558,Napa,CA,Napa,Napa,96,342
94559,Napa,CA,Napa,Napa,3694,394
94560,Newark,CA,San Francisco,Alameda,872,453
94561,Oakley,CA,San Francisco,Contra Costa,1527,206
94563,Orinda,CA,San Francisco,Contra Costa,5870,587
94564,Pinole,CA,San Francisco,Contra Costa,4614,297
94565,Pittsburg,CA,San Francisco,Contra Costa,25,215
94566,Pleasanton,CA,San Francisco,Alameda,1572,506
94568,Dublin,CA,San Francisco,Alameda,1355,426
94571,Rio Vista,CA,Vallejo,Solano,9573,187
94572,Rodeo,CA,San Francisco,Contra Costa,7590,284
94574,Saint Helena,CA,Napa,Napa,7782,617
94577,San Leandro,CA,San Francisco,Alameda,936,373
94578,San Leandro,CA,San Francisco,Alameda,1627,373
94579,San Leandro,CA,San Francisco,Alameda,3954,388
94580,San Lorenzo,CA,San Francisco,Alameda,2559,390
94582,San Ramon,CA,San Francisco,Contra Costa,1961,420
94583,San Ramon,CA,San Francisco,Contra Costa,1335,448
94585,Suisun City,CA,Vallejo,Solano,2590,195
94587,Union City,CA,San Francisco,Alameda,98,414
94588,Pleasanton,CA,San Francisco,Alameda,4718,476
94589,Vallejo,CA,Vallejo,Solano,2909,194
94590,Vallejo,CA,Vallejo,Solano,1657,197
94591,Vallejo,CA,Vallejo,Solano,400,209
94595,Walnut Creek,CA,San Francisco,Contra Costa,5302,409
94596,Walnut Creek,CA,San Francisco,Contra Costa,4668,467
94597,Walnut Creek,CA,San Francisco,Contra Costa,7018,435
94598,Walnut Creek,CA,San Francisco,Contra Costa,2534,431
94599,Yountville,CA,Napa,Napa,10972,537
94601,Oakland,CA,San Francisco,Alameda,607,330
94602,Oakland,CA,San Francisco,Alameda,3226,511
94603,Oakland,CA,San Francisco,Alameda,2442,283
94605,Oakland,CA,San Francisco,Alameda,1254,350
94606,Oakland,CA,San Francisco,Alameda,1484,369
94607,Oakland,CA,San Francisco,Alameda,3760,485
94608,Oakland,CA,San Francisco,Alameda,2932,511
94609,Oakland,CA,San Francisco,Alameda,4171,622
94610,Oakland,CA,San Francisco,Alameda,3118,585
94611,Oakland,CA,San Francisco,Alameda,2326,572
94612,Oakland,CA,San Francisco,Alameda,6762,537
94618,Oakland,CA,San Francisco,Alameda,6121,652
94619,Oakland,CA,San Francisco,Alameda,3835,435
94621,Oakland,CA,San Francisco,Alameda,1931,257
94702,Berkeley,CA,San Francisco,Alameda,5754,707
94703,Berkeley,CA,San Francisco,Alameda,5038,645
94704,Berkeley,CA,San Francisco,Alameda,4506,610
94705,Berkeley,CA,San Francisco,Alameda,6228,664
94706,Albany,CA,San Francisco,Alameda,5449,675
94707,Berkeley,CA,San Francisco,Alameda,5967,649
94708,Berkeley,CA,San Francisco,Alameda,6772,624
94709,Berkeley,CA,San Francisco,Alameda,7038,617
94710,Berkeley,CA,San Francisco,Alameda,9315,653
94801,Richmond,CA,San Francisco,Contra Costa,2293,243
94803,El Sobrante,CA,San Francisco,Contra Costa,4714,282
94804,Richmond,CA,San Francisco,Contra Costa,1457,317
94805,Richmond,CA,San Francisco,Contra Costa,5710,336
94806,San Pablo,CA,San Francisco,Contra Costa,216,266
94901,San Rafael,CA,San Francisco,Marin,762,516
94903,San Rafael,CA,San Francisco,Marin,3484,478
94904,Kentfield,CA,San Francisco,Marin,6713,772
94920,Tiburon,CA,San Francisco,Marin,6316,981
94923,Bodega Bay,CA,Santa Rosa,Sonoma,12552,437
94925,Corte Madera,CA,San Francisco,Marin,7883,700
94928,Rohnert Park,CA,Santa Rosa,Sonoma,1599,281
94930,Fairfax,CA,San Francisco,Marin,8415,524
94931,Cotati,CA,Santa Rosa,Sonoma,7348,302
94937,Inverness,CA,San Francisco,Marin,12158,640
94939,Larkspur,CA,San Francisco,Marin,8702,741
94941,Mill Valley,CA,San Francisco,Marin,2651,753
94945,Novato,CA,San Francisco,Marin,5913,389
94947,Novato,CA,San Francisco,Marin,3700,393
94949,Novato,CA,San Francisco,Marin,7046,389
94951,Penngrove,CA,Santa Rosa,Sonoma,9501,449
94952,Petaluma,CA,Santa Rosa,Sonoma,1394,425
94954,Petaluma,CA,Santa Rosa,Sonoma,1554,334
94957,Ross,CA,San Francisco,Marin,12629,948
94960,San Anselmo,CA,San Francisco,Marin,5758,592
94965,Sausalito,CA,San Francisco,Marin,6692,807
94970,Stinson Beach,CA,San Francisco,Marin,12627,1447
94973,Woodacre,CA,San Francisco,Marin,12028,526
95003,Aptos,CA,Santa Cruz,Santa Cruz,3762,481
95004,Aromas,CA,Salinas,Monterey,9663,290
95005,Ben Lomond,CA,Santa Cruz,Santa Cruz,9679,393
95006,Boulder Creek,CA,Santa Cruz,Santa Cruz,7403,388
95008,Campbell,CA,San Jose,Santa Clara,926,636
95010,Capitola,CA,Santa Cruz,Santa Cruz,7020,514
95014,Cupertino,CA,San Jose,Santa Clara,586,934
95018,Felton,CA,Santa Cruz,Santa Cruz,9009,414
95020,Gilroy,CA,San Jose,Santa Clara,327,342
95023,Hollister,CA,San Jose,San Benito,505,268
95030,Los Gatos,CA,San Jose,Santa Clara,7352,950
95032,Los Gatos,CA,San Jose,Santa Clara,3928,779
95033,Lexington Hills,CA,San Jose,Santa Clara,8419,578
95035,Milpitas,CA,San Jose,Santa Clara,137,520
95037,Morgan Hill,CA,San Jose,Santa Clara,780,390
95045,San Juan Bautista,CA,San Jose,San Benito,10346,276
95046,San Martin,CA,San Jose,Santa Clara,9335,464
95050,Santa Clara,CA,San Jose,Santa Clara,2306,636
95051,Santa Clara,CA,San Jose,Santa Clara,425,711
95054,Santa Clara,CA,San Jose,Santa Clara,3710,603
95060,Santa Cruz,CA,Santa Cruz,Santa Cruz,821,547
95062,Santa Cruz,CA,Santa Cruz,Santa Cruz,1691,555
95065,Santa Cruz,CA,Santa Cruz,Santa Cruz,9164,453
95066,Scotts Valley,CA,Santa Cruz,Santa Cruz,6482,409
95070,Saratoga,CA,San Jose,Santa Clara,1884,931
95073,Soquel,CA,Santa Cruz,Santa Cruz,7473,450
95076,Watsonville,CA,Santa Cruz,Santa Cruz,72,315
95110,San Jose,CA,San Jose,Santa Clara,5004,509
95111,San Jose,CA,San Jose,Santa Clara,203,411
95112,San Jose,CA,San Jose,Santa Clara,577,481
95116,San Jose,CA,San Jose,Santa Clara,591,422
95117,San Jose,CA,San Jose,Santa Clara,2174,604
95118,San Jose,CA,San Jose,Santa Clara,4095,590
95119,San Jose,CA,San Jose,Santa Clara,8075,460
95120,San Jose,CA,San Jose,Santa Clara,1698,603
95121,San Jose,CA,San Jose,Santa Clara,1783,435
95122,San Jose,CA,San Jose,Santa Clara,278,432
95123,San Jose,CA,San Jose,Santa Clara,222,466
95124,San Jose,CA,San Jose,Santa Clara,1140,654
95125,San Jose,CA,San Jose,Santa Clara,449,642
95126,San Jose,CA,San Jose,Santa Clara,4976,557
95127,San Jose,CA,San Jose,Santa Clara,207,443
95128,San Jose,CA,San Jose,Santa Clara,1781,614
95129,San Jose,CA,San Jose,Santa Clara,1190,885
95130,San Jose,CA,San Jose,Santa Clara,7566,794
95131,San Jose,CA,San Jose,Santa Clara,2694,502
95132,San Jose,CA,San Jose,Santa Clara,1280,510
95133,San Jose,CA,San Jose,Santa Clara,2971,436
95134,San Jose,CA,San Jose,Santa Clara,6159,556
95135,San Jose,CA,San Jose,Santa Clara,3982,486
95136,San Jose,CA,San Jose,Santa Clara,761,438
95138,San Jose,CA,San Jose,Santa Clara,4895,480
95139,San Jose,CA,San Jose,Santa Clara,8755,437
95148,San Jose,CA,San Jose,Santa Clara,592,455
95203,Stockton,CA,Stockton,San Joaquin,6135,124
95204,Stockton,CA,Stockton,San Joaquin,2936,142
95205,Stockton,CA,Stockton,San Joaquin,1875,113
95206,Stockton,CA,Stockton,San Joaquin,190,121
95207,Stockton,CA,Stockton,San Joaquin,775,137
95209,Stockton,CA,Stockton,San Joaquin,1314,137
95210,Stockton,CA,Stockton,San Joaquin,816,129
95212,Stockton,CA,Stockton,San Joaquin,8372,137
95215,Garden Acres,CA,Stockton,San Joaquin,3985,141
95219,Stockton,CA,Stockton,San Joaquin,2307,160
95222,Angels,CA,,Calaveras,10212,159
95223,Arnold,CA,,Calaveras,11435,159
95228,Copperopolis,CA,,Calaveras,10268,160
95236,Linden,CA,Stockton,San Joaquin,10136,170
95237,Lockeford,CA,Stockton,San Joaquin,10081,183
95240,Lodi,CA,Stockton,San Joaquin,952,171
95242,Lodi,CA,Stockton,San Joaquin,2855,186
95247,Murphys,CA,,Calaveras,12984,188
95249,San Andreas,CA,,Calaveras,10296,131
95252,Valley Springs,CA,,Calaveras,6788,149
95255,West Point,CA,,Calaveras,12122,133
95258,Woodbridge,CA,Stockton,San Joaquin,12985,196
95307,Ceres,CA,Modesto,Stanislaus,1590,140
95316,Denair,CA,Modesto,Stanislaus,7586,172
95320,Escalon,CA,Stockton,San Joaquin,6737,176
95321,Groveland,CA,"Sonora, CA",Tuolumne,10019,128
95324,Hilmar,CA,Merced,Merced,8485,169
95326,Hughson,CA,Modesto,Stanislaus,6559,159
95327,Jamestown,CA,"Sonora, CA",Tuolumne,8072,152
95328,Keyes,CA,Modesto,Stanislaus,11703,126
95329,La Grange,CA,"Sonora, CA",Tuolumne,11807,131
95330,Lathrop,CA,Stockton,San Joaquin,4602,157
95335,Long Barn,CA,"Sonora, CA",Tuolumne,12986,166
95336,Manteca,CA,Stockton,San Joaquin,613,182
95337,Manteca,CA,Stockton,San Joaquin,1608,169
95340,Merced,CA,Merced,Merced,1558,124
95346,Mi Wuk Village,CA,"Sonora, CA",Tuolumne,12419,148
95350,Modesto,CA,Modesto,Stanislaus,713,155
95351,Modesto,CA,Modesto,Stanislaus,644,131
95354,Modesto,CA,Modesto,Stanislaus,3261,146
95355,Modesto,CA,Modesto,Stanislaus,776,154
95356,Modesto,CA,Modesto,Stanislaus,3298,159
95357,Modesto,CA,Modesto,Stanislaus,7797,146
95358,Modesto,CA,Modesto,Stanislaus,3575,136
95360,Newman,CA,Modesto,Stanislaus,6431,126
95361,Oakdale,CA,Modesto,Stanislaus,1917,163
95363,Patterson,CA,Modesto,Stanislaus,3116,127
95366,Ripon,CA,Stockton,San Joaquin,6057,195
95367,Riverbank,CA,Modesto,Stanislaus,5558,155
95368,Salida,CA,Modesto,Stanislaus,8187,164
95370,Sonora,CA,"Sonora, CA",Tuolumne,3686,152
95372,Soulsbyville,CA,"Sonora, CA",Tuolumne,11799,157
95376,Tracy,CA,Stockton,San Joaquin,464,212
95377,Tracy,CA,Stockton,San Joaquin,3385,184
95379,Tuolumne,CA,"Sonora, CA",Tuolumne,9783,146
95380,Turlock,CA,Modesto,Stanislaus,1008,163
95382,Turlock,CA,Modesto,Stanislaus,1379,170
95383,Twain Harte,CA,"Sonora, CA",Tuolumne,12641,156
95386,Waterford,CA,Modesto,Stanislaus,7163,139
95388,Winton,CA,Merced,Merced,6042,106
95391,Tracy,CA,Stockton,San Joaquin,7500,196
95401,Santa Rosa,CA,Santa Rosa,Sonoma,1425,309
95403,Santa Rosa,CA,Santa Rosa,Sonoma,1127,297
95404,Santa Rosa,CA,Santa Rosa,Sonoma,1738,361
95405,Santa Rosa,CA,Santa Rosa,Sonoma,4067,336
95407,Santa Rosa,CA,Santa Rosa,Sonoma,1022,312
95409,Santa Rosa,CA,Santa Rosa,Sonoma,3655,353
95421,Cazadero,CA,Santa Rosa,Sonoma,12710,419
95422,Clearlake,CA,Clearlake,Lake,6221,92
95423,Clearlake Oaks,CA,Clearlake,Lake,11125,122
95425,Cloverdale,CA,Santa Rosa,Sonoma,6989,281
95426,Middletown,CA,Clearlake,Lake,11760,142
95436,Forestville,CA,Santa Rosa,Sonoma,8889,405
95437,Fort Bragg,CA,Ukiah,Mendocino,6120,224
95441,Geyserville,CA,Santa Rosa,Sonoma,12467,482
95442,Glen Ellen,CA,Santa Rosa,Sonoma,9984,552
95446,Guerneville,CA,Santa Rosa,Sonoma,9351,357
95448,Healdsburg,CA,Santa Rosa,Sonoma,4720,462
95451,Kelseyville,CA,Clearlake,Lake,8523,139
95452,Kenwood,CA,Santa Rosa,Sonoma,12064,593
95453,Lakeport,CA,Clearlake,Lake,6993,157
95457,Lower Lake,CA,Clearlake,Lake,10563,174
95458,Lucerne,CA,Clearlake,Lake,11049,122
95461,Middletown,CA,Clearlake,Lake,11907,173
95462,Monte Rio,CA,Santa Rosa,Sonoma,12031,357
95464,Nice,CA,Clearlake,Lake,10851,120
95465,Occidental,CA,Santa Rosa,Sonoma,12267,521
95467,Hidden Valley Lake,CA,Clearlake,Lake,9529,132
95470,Redwood Valley,CA,Ukiah,Mendocino,10670,217
95472,Sebastopol,CA,Santa Rosa,Sonoma,2949,448
95476,Sonoma,CA,Santa Rosa,Sonoma,1311,444
95482,Ukiah,CA,Ukiah,Mendocino,1833,218
95490,Willits,CA,Ukiah,Mendocino,6377,156
95492,Windsor,CA,Santa Rosa,Sonoma,3107,305
95497,Annapolis,CA,Santa Rosa,Sonoma,12447,437
95501,Eureka,CA,Eureka,Humboldt,3806,150
95503,Eureka,CA,Eureka,Humboldt,3730,163
95519,McKinleyville,CA,Eureka,Humboldt,5379,182
95521,Arcata,CA,Eureka,Humboldt,4235,197
95531,Crescent City,CA,Crescent City,Del Norte,4031,120
95540,Fortuna,CA,Eureka,Humboldt,6162,165
95602,Auburn,CA,Sacramento,Placer,4802,217
95603,Auburn,CA,Sacramento,Placer,4237,215
95605,West Sacramento,CA,Sacramento,Yolo,5868,167
95608,Carmichael,CA,Sacramento,Sacramento,268,206
95610,Citrus Heights,CA,Sacramento,Sacramento,741,185
95614,Cool,CA,Sacramento,El Dorado,9926,173
95616,Davis,CA,Sacramento,Yolo,443,353
95618,Davis,CA,Sacramento,Yolo,5001,331
95619,Diamond Springs,CA,Sacramento,El Dorado,11280,184
95620,Dixon,CA,Vallejo,Solano,3794,208
95621,Citrus Heights,CA,Sacramento,Sacramento,1287,176
95623,El Dorado,CA,Sacramento,El Dorado,10096,195
95624,Elk Grove,CA,Sacramento,Sacramento,228,174
95627,Esparto,CA,Sacramento,Yolo,10200,181
95628,Fair Oaks,CA,Sacramento,Sacramento,1380,211
95629,Volcano,CA,,Amador,12323,192
95630,Folsom,CA,Sacramento,Sacramento,64,228
95631,Foresthill,CA,Sacramento,Placer,10578,186
95632,Galt,CA,Sacramento,Sacramento,2315,178
95634,Georgetown,CA,Sacramento,El Dorado,11523,169
95636,Somerset,CA,Sacramento,El Dorado,12300,142
95638,Herald,CA,Sacramento,Sacramento,11197,237
95642,Jackson,CA,,Amador,9480,164
95648,Lincoln,CA,Sacramento,Placer,513,208
95650,Loomis,CA,Sacramento,Placer,7823,260
95655,Mather Air Force Base,CA,Sacramento,Sacramento,8756,167
95658,Newcastle,CA,Sacramento,Placer,8768,271
95660,North Highlands,CA,Sacramento,Sacramento,2177,158
95661,Roseville,CA,Sacramento,Placer,1971,207
95662,Orangevale,CA,Sacramento,Sacramento,2249,210
95663,Loomis,CA,Sacramento,Placer,10674,284
95665,Pine Grove,CA,,Amador,10873,155
95666,Pioneer,CA,,Amador,9309,135
95667,Placerville,CA,Sacramento,El Dorado,2368,195
95669,Plymouth,CA,,Amador,9120,210
95670,Rancho Cordova,CA,Sacramento,Sacramento,827,179
95672,Rescue,CA,Sacramento,El Dorado,9115,204
95673,Rio Linda,CA,Sacramento,Sacramento,5877,182
95677,Rocklin,CA,Sacramento,Placer,4091,205
95678,Roseville,CA,Sacramento,Placer,750,195
95682,Shingle Springs,CA,Sacramento,El Dorado,2547,198
95683,Sloughhouse,CA,Sacramento,Sacramento,8770,197
95685,Sutter Creek,CA,,Amador,11045,180
95687,Vacaville,CA,Vallejo,Solano,128,213
95688,Vacaville,CA,Vallejo,Solano,2281,231
95690,Walnut Grove,CA,Sacramento,Sacramento,12036,204
95691,West Sacramento,CA,Sacramento,Yolo,1523,180
95692,Wheatland,CA,Yuba City,Yuba,9177,144
95693,Wilton,CA,Sacramento,Sacramento,8950,259
95694,Winters,CA,Sacramento,Yolo,7672,227
95695,Woodland,CA,Sacramento,Yolo,1487,199
95703,Applegate,CA,Sacramento,Placer,12498,207
95709,Camino,CA,Sacramento,El Dorado,10676,184
95713,Colfax,CA,Sacramento,Placer,9499,198
95722,Meadow Vista,CA,Sacramento,Placer,10458,225
95726,Pollock Pines,CA,Sacramento,El Dorado,8913,164
95728,Truckee,CA,Truckee,Nevada,12715,330
95742,Rancho Cordova,CA,Sacramento,Sacramento,6748,159
95746,Granite Bay,CA,Sacramento,Placer,4459,248
95747,Roseville,CA,Sacramento,Placer,774,202
95757,Elk Grove,CA,Sacramento,Sacramento,1459,166
95758,Elk Grove,CA,Sacramento,Sacramento,267,176
95762,El Dorado Hills,CA,Sacramento,El Dorado,1084,213
95765,Rocklin,CA,Sacramento,Placer,3246,193
95776,Woodland,CA,Sacramento,Yolo,3340,187
95811,Sacramento,CA,Sacramento,Sacramento,8546,284
95814,Sacramento,CA,Sacramento,Sacramento,8927,303
95815,Sacramento,CA,Sacramento,Sacramento,2623,141
95816,Sacramento,CA,Sacramento,Sacramento,5273,367
95817,Sacramento,CA,Sacramento,Sacramento,6370,231
95818,Sacramento,CA,Sacramento,Sacramento,5111,342
95819,Sacramento,CA,Sacramento,Sacramento,5366,359
95820,Sacramento,CA,Sacramento,Sacramento,1495,162
95821,Arden-Arcade,CA,Sacramento,Sacramento,2080,195
95822,Sacramento,CA,Sacramento,Sacramento,1051,173
95823,Sacramento,CA,Sacramento,Sacramento,71,145
95824,Sacramento,CA,Sacramento,Sacramento,2458,132
95825,Arden-Arcade,CA,Sacramento,Sacramento,2738,175
95826,Rosemont,CA,Sacramento,Sacramento,1308,178
95827,La Riviera,CA,Sacramento,Sacramento,4126,166
95828,Florin,CA,Sacramento,Sacramento,328,151
95829,Vineyard,CA,Sacramento,Sacramento,3048,180
95831,Sacramento,CA,Sacramento,Sacramento,1077,204
95832,Sacramento,CA,Sacramento,Sacramento,6588,138
95833,Sacramento,CA,Sacramento,Sacramento,1621,164
95834,Sacramento,CA,Sacramento,Sacramento,4913,164
95835,Sacramento,CA,Sacramento,Sacramento,1465,165
95838,Sacramento,CA,Sacramento,Sacramento,1775,143
95841,North Highlands,CA,Sacramento,Sacramento,6107,155
95842,Foothill Farms,CA,Sacramento,Sacramento,1735,163
95843,North Highlands,CA,Sacramento,Sacramento,486,167
95864,Arden-Arcade,CA,Sacramento,Sacramento,5861,271
95901,Marysville,CA,Yuba City,Yuba,1985,117
95916,Berry Creek,CA,Chico,Butte,11979,139
95917,Biggs,CA,Chico,Butte,11746,119
95918,Browns Valley,CA,Yuba City,Yuba,11631,155
95926,Chico,CA,Chico,Butte,1062,180
95928,Chico,CA,Chico,Butte,1369,185
95932,Colusa,CA,,Colusa,7574,128
95938,Durham,CA,Chico,Butte,11220,192
95942,Forest Ranch,CA,Chico,Butte,11289,172
95945,Grass Valley,CA,Truckee,Nevada,5431,207
95946,Penn Valley,CA,Truckee,Nevada,7898,168
95948,Gridley,CA,Chico,Butte,7329,121
95949,Grass Valley,CA,Truckee,Nevada,4605,186
95953,Live Oak,CA,Yuba City,Sutter,8093,125
95954,Magalia,CA,Chico,Butte,5912,111
95959,Nevada City,CA,Truckee,Nevada,5559,210
95961,Olivehurst,CA,Yuba City,Yuba,2922,116
95963,Orland,CA,,Glenn,5281,133
95965,Oroville,CA,Chico,Butte,4694,129
95966,Oroville,CA,Chico,Butte,2724,123
95969,Paradise,CA,Chico,Butte,3268,143
95971,Quincy,CA,,Plumas,8600,120
95973,Chico,CA,Chico,Butte,2466,186
95975,Rough and Ready,CA,Truckee,Nevada,10833,193
95977,Smartsville,CA,Truckee,Nevada,10869,171
95982,Sutter,CA,Yuba City,Sutter,12001,144
95987,Williams,CA,,Colusa,11404,102
95988,Willows,CA,,Glenn,7080,117
95991,Yuba City,CA,Yuba City,Sutter,1123,125
95993,Yuba City,CA,Yuba City,Sutter,1758,140
96001,Redding,CA,Redding,Shasta,2486,143
96002,Redding,CA,Redding,Shasta,2555,140
96003,Redding,CA,Redding,Shasta,1880,149
96007,Anderson,CA,Redding,Shasta,4563,134
96013,Burney,CA,Redding,Shasta,10513,108
96019,Shasta Lake,CA,Redding,Shasta,7439,124
96020,Chester,CA,,Plumas,12055,158
96021,Corning,CA,Red Bluff,Tehama,6223,120
96022,Cottonwood,CA,Red Bluff,Tehama,5812,139
96025,Dunsmuir,CA,,Siskiyou,11354,116
96027,Etna,CA,,Siskiyou,12314,116
96032,Fort Jones,CA,,Siskiyou,12494,111
96035,Gerber,CA,Red Bluff,Tehama,10566,100
96055,Los Molinos,CA,Red Bluff,Tehama,10724,127
96057,McCloud,CA,,Siskiyou,12473,116
96064,Montague,CA,,Siskiyou,10547,101
96067,Mount Shasta,CA,,Siskiyou,8286,163
96073,Palo Cedro,CA,Redding,Shasta,11199,163
96080,Red Bluff,CA,Red Bluff,Tehama,3131,123
96088,Shingletown,CA,Redding,Shasta,10561,125
96094,Weed,CA,,Siskiyou,9173,111
96097,Yreka,CA,,Siskiyou,7337,108
96114,Janesville,CA,Susanville,Lassen,10614,118
96122,Portola,CA,,Plumas,9711,97
96130,Susanville,CA,Susanville,Lassen,5381,98
96134,Tulelake,CA,,Siskiyou,12661,55
96137,Westwood,CA,,Plumas,9951,156
96140,Carnelian Bay,CA,Sacramento,Placer,12536,335
96141,Homewood,CA,Sacramento,Placer,12215,355
96142,Tahoma,CA,Sacramento,El Dorado,12155,329
96143,Kings Beach,CA,Sacramento,Placer,9678,307
96145,Tahoe City,CA,Sacramento,Placer,11400,368
96148,Tahoe Vista,CA,Sacramento,Placer,11883,341
96150,South Lake Tahoe,CA,Sacramento,El Dorado,2077,257
96161,Truckee,CA,Truckee,Nevada,5197,308
96701,Aiea,HI,"Urban Honolulu, HI",Honolulu,981,411
96703,Kilauea,HI,Kapaa,Kauai,10923,716
96704,Captain Cook,HI,Hilo,Hawaii,7983,277
96705,Hanapepe,HI,Kapaa,Kauai,8802,326
96706,Ewa Beach,HI,"Urban Honolulu, HI",Honolulu,125,378
96707,Kapolei,HI,"Urban Honolulu, HI",Honolulu,1158,378
96708,Haiku,HI,Kahului,Maui,6996,444
96712,Haleiwa,HI,"Urban Honolulu, HI",Honolulu,7873,629
96714,Kilauea,HI,Kapaa,Kauai,12471,812
96716,Hanapepe,HI,Kapaa,Kauai,11918,324
96717,Hauula,HI,"Urban Honolulu, HI",Honolulu,9784,435
96720,Hilo,HI,Hilo,Hawaii,376,213
96722,Princeville,HI,Kapaa,Kauai,10245,448
96725,Holualoa,HI,Hilo,Hawaii,12193,325
96727,Honokaa,HI,Hilo,Hawaii,8914,248
96730,Kaaawa,HI,"Urban Honolulu, HI",Honolulu,12987,506
96731,Kahuku,HI,"Urban Honolulu, HI",Honolulu,9896,563
96732,Kahului,HI,Kahului,Maui,2740,289
96734,Kailua,HI,"Urban Honolulu, HI",Honolulu,291,553
96738,Waikoloa,HI,Hilo,Hawaii,10138,295
96740,Kailua Kona,HI,Hilo,Hawaii,2351,339
96741,Kalaheo,HI,Kapaa,Kauai,8230,380
96743,Waimea,HI,Hilo,Hawaii,6916,337
96744,Kaneohe,HI,"Urban Honolulu, HI",Honolulu,298,462
96746,Kapaa,HI,Kapaa,Kauai,4441,365
96748,Kaunakakai,HI,Kahului,Maui,9685,265
96749,Keaau,HI,Hilo,Hawaii,6252,177
96750,Kealakekua,HI,Hilo,Hawaii,10785,289
96752,Waimea,HI,Kapaa,Kauai,11269,336
96753,Kihei,HI,Kahului,Maui,2270,496
96754,Kilauea,HI,Kapaa,Kauai,10071,555
96755,Kapaau,HI,Hilo,Hawaii,10455,302
96756,Koloa,HI,Kapaa,Kauai,9365,518
96760,Keaau,HI,Hilo,Hawaii,12667,172
96761,Lahaina,HI,Kahului,Maui,5211,647
96762,Laie,HI,"Urban Honolulu, HI",Honolulu,8536,431
96766,Lihue,HI,Kapaa,Kauai,5775,313
96768,Makawao,HI,Kahului,Maui,5485,358
96771,Mountain View,HI,Hilo,Hawaii,10707,173
96772,Naalehu,HI,Hilo,Hawaii,11352,178
96779,Paia,HI,Kahului,Maui,10848,482
96782,Pearl City,HI,"Urban Honolulu, HI",Honolulu,1111,394
96785,Pahoa,HI,Hilo,Hawaii,10884,176
96786,Wahiawa,HI,"Urban Honolulu, HI",Honolulu,787,350
96789,Mililani,HI,"Urban Honolulu, HI",Honolulu,335,402
96790,Kaunakakai,HI,Kahului,Maui,7201,432
96791,Waialua,HI,"Urban Honolulu, HI",Honolulu,8427,507
96792,Waianae,HI,"Urban Honolulu, HI",Honolulu,536,287
96793,Wailuku,HI,Kahului,Maui,1780,332
96795,Waimanalo,HI,"Urban Honolulu, HI",Honolulu,6545,557
96796,Waimea,HI,Kapaa,Kauai,10569,337
96797,Waipahu,HI,"Urban Honolulu, HI",Honolulu,62,405
96813,Honolulu,HI,"Urban Honolulu, HI",Honolulu,5242,557
96814,Honolulu,HI,"Urban Honolulu, HI",Honolulu,5465,647
96815,Honolulu,HI,"Urban Honolulu, HI",Honolulu,1660,676
96816,Honolulu,HI,"Urban Honolulu, HI",Honolulu,624,590
96817,Honolulu,HI,"Urban Honolulu, HI",Honolulu,606,499
96818,Honolulu,HI,"Urban Honolulu, HI",Honolulu,714,444
